,newlyConst,balcony,hasKitchen,cellar,baseRent,livingSpace,lift,noRooms,garden,heating,neighbourhoods
258925,True,True,True,False,2204.19,107.26,True,4.0,False,normal,Tiergarten
258930,False,True,False,False,813.63,65.09,True,3.0,False,normal,Weißensee
258945,False,False,False,False,474.0,27.89,False,1.0,False,normal,Steglitz
258988,False,True,True,True,680.0,62.54,False,2.0,True,normal,Köpenick
259052,False,True,True,False,900.26,54.54,False,1.0,False,normal,Schöneberg
259076,False,False,True,False,720.0,29.01,False,1.0,False,normal,Neukölln
259095,False,True,True,False,723.65,98.04,True,4.0,False,high,Wilmersdorf
259102,False,True,True,True,676.61,70.48,False,2.0,True,normal,Tempelhof
259201,False,True,False,True,619.65,72.9,False,3.0,False,normal,Köpenick
259230,False,False,False,False,898.0,57.94,False,2.0,False,normal,Steglitz
259288,False,True,False,False,898.0,83.65,True,3.0,False,normal,Köpenick
259309,False,False,False,False,405.0,57.06,True,2.0,False,normal,Tiergarten
259314,False,False,True,True,1187.0,89.0,True,3.0,False,high,Kreuzberg
259337,False,True,False,False,856.0,104.27,False,3.0,False,normal,Treptow
259363,False,False,False,False,549.0,36.5,True,1.0,False,normal,Friedrichshain
259383,False,True,False,False,856.0,86.33,True,4.0,False,normal,Spandau
259385,False,False,False,True,960.0,64.0,False,2.5,False,normal,Schöneberg
259413,False,True,False,True,1250.0,84.22,True,2.0,False,normal,Mitte
259449,False,True,False,False,610.0,56.95,False,2.0,False,normal,Treptow
259491,False,False,False,False,482.0,79.8,False,3.0,False,normal,Reinickendorf
259543,False,True,False,False,840.0,99.0,True,4.0,False,normal,Reinickendorf
259552,False,False,False,False,1000.0,61.18,False,3.0,False,normal,Berg_Prenzlauer_Berg
259558,False,True,True,True,2540.0,121.0,True,4.0,False,normal,Wilmersdorf
259564,False,True,False,True,1299.0,124.97,True,5.0,False,normal,Buchholz_Pankow
259567,False,True,False,False,744.0,62.0,False,2.0,False,normal,Spandau
259577,True,True,True,False,3900.0,210.0,True,5.0,False,normal,Berg_Prenzlauer_Berg
259596,False,True,True,True,1440.0,109.61,True,4.0,False,normal,Lichtenberg
259633,True,True,True,True,1140.92,66.14,True,2.0,False,normal,Tiergarten
259641,False,True,True,True,1100.0,66.0,False,2.0,False,normal,Mitte
259705,False,True,False,False,800.0,82.0,False,2.2,False,normal,Tempelhof
259707,False,True,True,True,1750.0,187.0,False,5.0,True,normal,Zehlendorf
259728,False,True,True,False,780.0,17.0,False,1.0,False,normal,Tiergarten
259753,False,False,False,True,648.0,50.0,False,2.0,False,normal,Zehlendorf
259760,False,True,True,False,700.0,16.0,False,1.0,False,normal,Tiergarten
259763,False,True,True,False,2240.0,140.0,False,3.0,False,normal,Charlottenburg
259778,False,False,True,True,549.0,53.98,True,2.0,False,normal,Hellersdorf
259857,False,True,True,True,1460.0,91.3,True,4.0,False,normal,Wilmersdorf
259859,False,True,False,True,481.44,68.0,False,2.0,False,normal,Weißensee
259869,False,True,True,False,1545.0,103.0,True,3.0,False,normal,Charlottenburg
259882,True,True,True,False,944.34,78.7,True,3.0,False,normal,Lichtenberg
259888,False,True,True,True,795.0,75.0,False,2.0,False,normal,Köpenick
259891,True,False,False,False,1700.0,125.0,False,5.0,True,normal,Spandau
259895,False,True,True,False,3500.0,200.0,False,5.0,False,normal,Charlottenburg
259918,False,False,True,True,394.02,35.82,False,1.0,False,normal,Berg_Prenzlauer_Berg
259953,False,True,True,False,1415.0,117.0,False,6.0,False,normal,Tempelhof
259970,False,True,True,False,1147.0,82.54,False,2.0,False,normal,Berg_Prenzlauer_Berg
259979,False,True,True,True,1650.0,70.5,False,2.0,True,normal,Wedding
260017,False,False,False,True,300.0,35.57,False,1.0,False,normal,Hohenschönhausen_Hohenschönhausen
260041,False,True,False,False,349.0,40.0,True,1.0,False,normal,Reinickendorf
260044,False,False,False,False,620.0,65.0,False,2.0,False,normal,Hellersdorf
260072,False,True,False,False,649.0,76.0,True,3.0,False,high,Spandau
260100,False,False,False,True,1400.0,140.0,False,4.0,True,normal,Zehlendorf
260103,True,True,False,False,700.38,77.82,True,3.0,False,normal,Marzahn
260108,False,True,False,True,882.0,88.2,True,2.0,False,normal,Köpenick
260116,True,True,False,True,2873.56,151.0,True,3.0,False,normal,Berg_Prenzlauer_Berg
260148,False,False,True,False,1100.0,96.53,False,3.0,False,normal,Köpenick
260180,False,True,True,False,780.0,20.0,False,1.0,False,normal,Mitte
260198,False,True,False,False,428.29,64.02,False,2.0,False,normal,Spandau
260213,False,True,True,True,718.38,45.17,True,1.5,False,normal,Köpenick
260232,True,True,True,True,1450.0,58.94,True,2.0,True,normal,Tiergarten
260237,False,False,False,False,580.0,40.0,False,1.0,False,normal,Schöneberg
260246,False,True,True,True,3256.2,271.53,False,7.0,True,normal,Steglitz
260256,False,True,True,False,1300.0,60.96,True,3.0,False,normal,Kreuzberg
260260,False,False,True,True,549.0,54.04,True,2.0,False,normal,Hellersdorf
260324,True,True,True,False,1547.7,103.18,True,4.0,True,normal,Treptow
260372,False,True,True,True,708.0,59.0,True,2.0,False,normal,Spandau
260381,False,True,False,True,547.56,57.8,False,2.0,False,normal,Reinickendorf
260409,True,True,True,True,1087.15,62.48,True,2.0,False,normal,Tiergarten
260428,False,True,False,True,526.47,60.28,False,2.0,False,normal,Spandau
260435,False,True,False,True,529.76,68.73,False,3.0,False,normal,Marzahn
260444,False,False,True,False,1099.0,114.02,False,4.0,False,normal,Lichtenberg
260448,False,False,True,False,700.0,40.0,False,1.0,False,normal,Wedding
260464,False,True,True,False,3040.0,190.0,True,5.0,False,normal,Charlottenburg
260506,False,True,True,False,3320.0,207.0,True,3.0,False,normal,Kreuzberg
260604,True,True,True,True,2550.0,150.0,False,4.0,False,normal,Wilmersdorf
260667,True,True,True,True,1375.0,81.13,True,2.0,True,normal,Lichtenberg
260733,True,False,True,True,2720.0,68.0,True,2.0,False,normal,Mitte
260821,False,True,True,True,795.0,66.0,False,3.0,False,normal,Charlottenburg
260828,True,True,False,True,1640.0,102.41,True,2.0,False,normal,Wilmersdorf
260862,False,False,False,False,2400.0,134.29,False,3.0,False,normal,Wilmersdorf
260920,True,True,True,True,4150.0,209.0,True,5.0,False,normal,Berg_Prenzlauer_Berg
260989,False,True,False,False,449.0,67.0,True,2.0,False,low,Spandau
260990,False,True,False,True,800.0,84.69,False,3.0,False,normal,Treptow
260991,False,True,True,True,730.0,65.0,False,2.5,True,normal,Steglitz
260993,False,True,False,False,840.0,69.71,False,2.0,False,normal,Steglitz
261018,False,False,False,True,1258.24,78.64,False,2.0,False,normal,Friedrichshain
261023,False,True,True,True,387.38,37.83,False,1.0,False,normal,Steglitz
261059,False,True,True,True,1282.0,91.7,True,4.0,False,normal,Köpenick
261096,False,False,True,True,1465.31,133.0,True,3.0,False,normal,Charlottenburg
261100,False,True,False,False,1811.0,142.0,True,3.0,False,normal,Charlottenburg
261116,False,True,False,True,629.0,57.35,True,2.0,False,normal,Lichtenberg
261124,False,True,True,False,6115.0,266.0,True,4.0,False,normal,Mitte
261212,False,False,False,False,532.0,29.78,False,1.0,False,normal,Neukölln
261229,False,True,False,True,486.68,57.4,True,2.0,False,normal,Hellersdorf
261235,False,True,True,True,880.0,55.0,True,1.5,False,normal,Friedrichshain
261280,False,True,True,True,1879.04,117.44,False,4.0,False,normal,Berg_Prenzlauer_Berg
261343,True,True,False,False,1286.39,75.67,False,2.0,False,normal,Mitte
261372,False,True,True,False,2167.85,160.24,True,3.0,False,normal,Mitte
261374,False,True,True,False,1749.78,84.76,True,3.0,False,normal,Friedrichshain
261379,False,True,True,False,867.14,87.59,False,3.0,False,normal,Köpenick
261404,False,True,True,True,980.0,97.0,False,3.5,True,normal,Steglitz
261412,False,False,True,False,950.0,80.0,False,3.0,False,normal,Köpenick
261419,True,False,True,True,860.0,38.35,True,1.5,False,normal,Friedrichshain
261435,False,False,False,False,987.0,78.98,False,2.0,False,normal,Reinickendorf
261472,False,False,True,False,875.0,62.5,False,2.0,False,normal,Friedrichshain
261494,False,True,True,True,1250.0,110.0,True,4.0,False,normal,Spandau
261501,False,True,False,False,374.29,49.6,False,1.5,False,normal,Berg_Prenzlauer_Berg
261520,False,True,False,False,483.82,71.87,True,3.0,False,normal,Köpenick
261535,False,True,True,False,930.0,50.0,False,1.0,False,high,Steglitz
261550,False,True,False,False,458.0,53.08,True,2.0,False,normal,Spandau
261554,True,True,False,True,1300.0,75.95,True,2.0,True,normal,Charlottenburg
261566,True,True,False,True,799.0,61.0,True,2.0,False,normal,Weißensee
261571,False,True,False,False,242.09,33.01,True,1.0,False,normal,Neukölln
261590,False,True,False,True,669.0,68.5,True,4.0,False,normal,Hellersdorf
261630,True,True,True,True,1456.0,96.0,True,3.0,False,normal,Tiergarten
261649,False,True,True,True,849.0,48.75,False,2.0,True,normal,Pankow
261679,True,True,True,True,1213.0,83.0,True,3.0,False,normal,Tiergarten
261699,False,True,False,False,1029.0,70.0,False,2.0,False,normal,Pankow
261702,False,True,True,True,1800.0,167.29,True,5.0,False,normal,Steglitz
261709,False,False,False,False,1242.0,92.0,False,2.0,False,normal,Charlottenburg
261729,False,True,True,False,2000.0,310.0,False,4.0,False,normal,Weißensee
261825,False,True,True,True,2440.0,124.0,True,3.0,False,high,Wilmersdorf
261886,False,True,False,False,600.0,84.0,True,3.5,False,normal,Spandau
261889,False,True,False,True,1300.0,148.73,False,4.0,True,normal,Reinickendorf
261890,True,True,True,True,1450.0,84.04,True,2.0,False,normal,Charlottenburg
261905,False,True,True,True,2350.0,136.0,False,3.0,True,normal,Zehlendorf
261918,False,True,False,True,415.0,47.51,True,2.0,False,normal,Wedding
261974,False,True,True,True,1635.94,167.36,False,5.0,True,normal,Steglitz
261984,False,True,True,True,4416.4,110.41,True,3.0,False,normal,Mitte
261987,False,True,False,False,1107.0,88.58,False,2.0,False,normal,Wedding
262038,False,False,True,False,750.0,30.49,False,1.0,False,normal,Neukölln
262043,False,True,True,False,1450.0,76.0,True,3.0,False,normal,Wilmersdorf
262046,False,True,True,False,1550.0,150.0,False,4.0,False,normal,Zehlendorf
262065,False,True,True,True,1225.0,122.31,True,4.0,False,normal,Zehlendorf
262108,True,True,True,True,1585.0,96.0,False,4.0,False,normal,Tiergarten
262109,False,True,False,True,577.0,70.81,False,2.5,True,normal,Weißensee
262130,False,False,False,True,940.0,56.0,False,2.0,False,normal,Neukölln
262153,False,False,True,False,481.0,50.85,False,1.0,False,normal,Wedding
262154,False,True,False,True,683.0,70.0,False,2.0,True,normal,Lichtenberg
262166,False,True,False,True,1890.0,106.0,True,3.0,True,normal,Wilmersdorf
262218,False,True,True,True,482.08,33.58,True,1.0,False,normal,Treptow
262225,True,True,True,True,2200.0,104.11,True,3.0,False,normal,Charlottenburg
262236,False,True,False,True,607.0,51.62,False,2.0,False,normal,Spandau
262280,True,True,True,True,2016.96,132.87,True,5.0,True,normal,Mitte
262309,False,True,False,False,1493.5,145.0,False,4.0,False,normal,Tempelhof
262319,False,True,True,False,1150.0,95.0,False,3.5,False,high,Zehlendorf
262354,False,True,True,True,3489.53,137.48,True,4.0,False,normal,Wilmersdorf
262367,False,False,False,False,1110.0,73.53,True,2.0,False,normal,Reinickendorf
262368,False,False,True,True,550.0,44.3,False,2.0,False,normal,Spandau
262372,False,False,False,True,961.92,88.1,False,3.0,False,normal,Zehlendorf
262416,False,True,True,True,1596.0,90.0,True,3.0,False,normal,Wilmersdorf
262436,False,True,False,False,720.63,81.5,False,3.0,False,normal,Lichtenberg
262478,True,True,True,True,2162.91,111.49,True,3.0,False,normal,Tiergarten
262516,False,False,True,False,820.0,50.19,False,2.0,False,normal,Reinickendorf
262574,False,True,False,True,465.7,60.75,True,2.0,False,normal,Spandau
262626,True,False,True,False,1776.53,118.44,True,4.0,False,normal,Lichtenberg
262712,False,True,False,False,1200.0,102.17,False,3.0,False,normal,Wedding
262736,False,True,True,True,528.0,32.0,True,1.0,False,normal,Treptow
262754,False,False,False,True,352.56,43.58,False,1.0,False,normal,Treptow
262792,False,True,True,True,771.0,64.25,False,2.0,False,normal,Köpenick
262818,False,True,True,True,1578.11,92.83,True,2.0,False,normal,Tiergarten
262823,True,True,True,True,1410.73,81.31,True,3.0,False,normal,Tiergarten
262843,False,False,False,True,655.0,58.0,False,2.0,False,normal,Tiergarten
262863,True,False,False,False,585.0,30.0,True,1.0,False,normal,Köpenick
262881,False,False,True,False,540.0,53.98,False,1.0,False,normal,Wedding
262896,False,False,True,False,1174.53,78.0,False,3.0,False,normal,Wilmersdorf
262934,False,False,False,False,1268.48,79.28,False,2.0,False,normal,Friedrichshain
262942,False,True,True,True,2790.0,166.0,True,5.0,False,normal,Charlottenburg
263008,False,True,False,False,489.0,71.47,False,2.0,False,normal,Reinickendorf
263019,False,True,True,True,1900.0,68.0,True,2.0,True,normal,Schöneberg
263021,True,True,False,False,778.0,28.9,True,1.0,True,normal,Tempelhof
263022,False,False,True,True,1300.0,104.0,False,3.0,False,normal,Wilmersdorf
263090,False,True,True,False,2121.0,157.1,False,3.0,False,normal,Mitte
263129,False,True,True,True,2300.0,120.0,True,4.0,False,normal,Tiergarten
263145,False,True,False,True,1966.0,173.0,True,5.0,False,normal,Schöneberg
263146,False,True,False,False,588.31,77.34,True,3.0,False,normal,Marzahn
263165,False,False,True,True,1480.0,61.0,True,2.5,True,normal,Tiergarten
263206,False,True,False,False,478.25,62.54,True,3.0,False,normal,Marzahn
263211,False,False,False,False,999.0,92.0,False,3.0,False,normal,Tiergarten
263214,False,True,True,True,1320.0,73.3,True,2.0,False,normal,Tiergarten
263238,False,True,True,True,774.21,68.57,False,2.0,False,normal,Neukölln
263256,False,True,True,True,2196.96,128.0,False,4.0,False,normal,Friedrichshain
263354,False,False,False,False,999.0,111.0,False,3.0,False,normal,Spandau
263369,True,True,True,True,1594.47,83.0,True,3.0,False,normal,Schöneberg
263406,False,True,False,False,566.54,75.53,True,3.0,False,normal,Reinickendorf
263407,False,True,True,False,1189.42,89.43,True,2.5,False,normal,Friedrichshain
263454,False,False,True,False,1270.2,63.51,True,2.0,True,normal,Mitte
263471,False,True,False,True,619.0,68.54,False,3.0,False,normal,Hellersdorf
263505,False,True,True,True,720.0,84.79,False,3.0,False,normal,Tempelhof
263548,False,False,False,True,447.52,43.08,False,2.0,False,normal,Lichtenberg
263565,False,True,True,False,670.14,30.67,False,1.0,False,normal,Tiergarten
263574,False,False,False,False,804.0,33.5,False,1.0,False,normal,Kreuzberg
263590,False,True,True,True,664.12,66.88,False,2.0,False,normal,Lichtenberg
263623,False,True,False,False,699.0,61.5,False,2.0,False,normal,Spandau
263664,False,True,True,False,1575.0,130.93,True,4.0,False,normal,Friedrichshain
263672,False,True,True,False,2400.0,203.0,True,2.5,False,normal,Friedrichshain
263684,False,True,False,True,795.0,63.65,False,3.0,True,normal,Köpenick
263713,False,True,True,True,870.0,87.0,False,3.0,False,normal,Köpenick
263730,False,False,True,False,1435.0,89.44,True,2.0,False,normal,Friedrichshain
263809,False,True,False,False,536.74,73.85,True,3.0,False,normal,Köpenick
263855,True,True,False,True,678.0,60.0,True,2.0,False,normal,Hohenschönhausen_Hohenschönhausen
263867,False,True,True,True,1288.22,89.66,False,2.0,False,normal,Tiergarten
263897,False,True,True,True,795.0,54.1,False,2.0,False,normal,Tiergarten
263928,False,False,False,True,514.48,67.34,False,2.0,False,normal,Spandau
263938,False,True,False,False,544.0,54.38,False,2.0,False,high,Spandau
264030,False,True,True,True,1199.0,79.59,False,2.5,False,normal,Charlottenburg
264035,False,True,False,False,960.0,80.0,False,3.0,False,normal,Pankow
264071,False,True,False,True,1540.0,148.0,False,4.0,False,normal,Zehlendorf
264131,False,True,True,False,759.0,76.0,False,3.0,False,normal,Köpenick
264188,False,True,False,False,429.0,43.0,True,1.0,False,normal,Tempelhof
264248,True,True,False,True,865.8,77.0,True,3.0,False,normal,Lichtenberg
264251,False,True,True,True,1699.0,85.0,True,3.0,False,normal,Berg_Prenzlauer_Berg
264255,False,True,False,True,448.8,51.0,False,2.0,False,normal,Spandau
264261,False,False,False,False,276.38,38.0,False,1.0,False,normal,Neukölln
264279,False,True,True,False,1800.0,68.0,True,2.0,False,normal,Kreuzberg
264302,False,False,True,True,570.0,45.0,False,1.5,False,normal,Reinickendorf
264304,False,False,False,True,764.83,69.53,False,2.0,False,high,Friedrichshain
264307,False,True,True,True,6000.0,300.0,True,7.0,False,normal,Zehlendorf
264333,False,True,True,True,1259.0,59.0,False,2.0,False,normal,Tiergarten
264351,True,True,False,True,1450.0,79.96,True,2.0,False,normal,Wilmersdorf
264364,False,True,True,True,1209.07,78.87,False,2.0,False,normal,Mitte
264467,False,True,True,True,685.0,75.0,False,2.0,True,normal,Tempelhof
264475,False,False,True,False,2034.89,124.84,True,5.0,False,normal,Mitte
264495,False,False,True,False,740.0,52.0,False,2.0,False,normal,Neukölln
264508,False,False,True,False,790.3,45.16,False,2.0,False,normal,Neukölln
264553,False,True,False,True,771.59,79.71,False,3.0,False,normal,Reinickendorf
264565,False,False,True,False,800.0,76.6,False,3.0,False,normal,Köpenick
264572,True,True,True,True,1228.0,87.72,True,3.0,False,normal,Tempelhof
264579,False,False,False,False,406.01,47.15,False,2.0,False,normal,Marzahn
